"datasetid","datasettypeid","taxonname","variableunits","variablecontext","elementtype"
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57708,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57725,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57721,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57729,37,"Charcoal (block)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57699,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
57702,37,"Charcoal (framed)","number","",""
