"depths","Anal.Thick","variablename","element","value","ChronNumber","Age","units","SiteName","LongEast","LongWest","LatNorth","LatSouth","Altitude","Area","Country","State","County","SiteDescription","SiteNotes","param_Maximum.depth..m.","SiteID","Handle","CollectionName","CollectionType","CollectionDevice","CollectionDate","CUNotes","DepositionalEnvironment","WaterDepth","Location","GPSLat","GPSLong","GPSError","GPSAltitude","Substrate","SlopeAngle","SlopeAspect","Collectors","collunitid","Collectors_ID","Collectors_Names","InternalContactID","NeotomaContactID","NeotomaAliasID","FullContactName","ShortContactName","FamilyName","GivenNames","LeadingInitials","ContactTitle","Status","Address","Email","Telephone","URL.x","Fax.x","SampleID","AnalysisUnitID","Investigators_geochron","Method","AgeUnits_Sample","Depth","Thickness","LabNumber","SampleAge","ErrorOlder","ErrorYounger","Sigma","StdDev","GreaterThan","MaterialDated","SampleNotes","PublicationsText","PublicationIDs","Investigators_geochron_neoID","Investigators_geochron_Name","OlderSampleAge","YoungerSampleAge","PublicationID","PrimaryPub","PublicationType","NeotomaID_pub","DOI_pub","PublicationYear","Citation","Title","Journal","Volume","Pages","PublicationID_Author","ContactID","LastName","Initials","authorIDs","authorNames","Processors_ID","Investigators_ID","Processors_Names","Investigators_Names","DatasetType","Name","AgeModelID","ChronologyName","AgeUnits","Default","DatePrepared","Model","AgeBoundOlder","AgeBoundYounger","AgeModelNotes","PreparersText","PreparersContactID","PreparersContactID_neo","Preparers_Name","URL.y","Fax.y","SampAnalyst_neoID","Samp.Analyst","SuggestedName"
9," 1","Gladiolus","pollen",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","","Gladiolus"
9," 1","Gladiolus","pollen",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","","Gladiolus"
9," 1","Actiniopteris","",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","","Actiniopteris"
9," 1","Actiniopteris","",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","","Actiniopteris"
9," 1","Alchemilla","pollen",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","",NA
9," 1","Anthemis-type","pollen",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","",NA
9," 1","Plantago palmata","",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","","Plantago palmata"
9," 1","Blighia","pollen",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","",NA
9," 1","Caesalpinia","pollen",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","",NA
9," 1","Capparis-type","pollen",0,"1","-7","NISP","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania","","","","",68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer",2018-10-01,"","Natural Lake",22.6,"","","","","","","","","2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.",1830,1770,1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.","15695","18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True","","rbacon",15500,-60,"","Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.","","","","",NA
